Round,Doubles,Double Sixes,Winner,Number of Doubles Rolled,Number of Double Sixes Rolled
2991,True,True,Gambler,5,1
2992,True,False,House,2,0
2993,True,True,Gambler,4,1
2994,True,True,Gambler,6,2
2995,True,True,Gambler,5,1
2996,True,True,Gambler,5,1
2997,True,False,House,1,0
2998,True,False,House,6,0
2999,False,False,House,0,0
3000,True,False,House,3,0
3001,True,True,Gambler,3,1
3002,True,False,House,4,0
3003,True,False,House,6,0
3004,True,False,House,1,0
3005,True,False,House,2,0
3006,True,True,Gambler,4,2
3007,True,False,House,1,0
3008,True,True,Gambler,7,2
3009,True,True,Gambler,3,1
3010,True,True,Gambler,7,1
3011,True,True,Gambler,6,1
3012,True,False,House,7,0
3013,True,False,House,6,0
3014,True,False,House,7,0
3015,True,True,Gambler,5,1
3016,True,True,Gambler,6,1
3017,True,True,Gambler,7,1
3018,True,True,Gambler,7,3
3019,True,False,House,4,0
3020,True,False,House,2,0
3021,True,True,Gambler,3,1
3022,True,False,House,5,0
3023,True,True,Gambler,2,1
3024,True,True,Gambler,6,1
3025,True,False,House,4,0
3026,True,True,Gambler,3,1
3027,True,False,House,3,0
3028,True,False,House,3,0
3029,True,True,Gambler,7,1
3030,True,False,House,2,0
3031,True,False,House,6,0
3032,True,True,Gambler,5,1
3033,True,False,House,4,0
3034,True,True,Gambler,3,1
3035,True,True,Gambler,4,1
3036,True,True,Gambler,2,1
3037,True,True,Gambler,5,2
3038,True,True,Gambler,4,1
3039,True,True,Gambler,5,3
3040,True,True,Gambler,3,1
3041,True,False,House,4,0
3042,True,False,House,5,0
3043,True,True,Gambler,4,1
3044,True,True,Gambler,1,1
3045,True,False,House,2,0
3046,True,False,House,3,0
3047,True,False,House,4,0
3048,True,True,Gambler,3,2
3049,True,True,Gambler,4,1
3050,True,True,Gambler,3,1
3051,True,True,Gambler,6,1
3052,True,False,House,2,0
3053,True,True,Gambler,6,1
3054,True,False,House,2,0
3055,True,False,House,4,0
3056,True,False,House,6,0
3057,True,False,House,5,0
3058,True,False,House,2,0
3059,True,False,House,5,0
3060,True,True,Gambler,3,2
3061,True,False,House,2,0
3062,True,False,House,5,0
3063,True,False,House,5,0
3064,True,False,House,1,0
3065,True,False,House,6,0
3066,True,False,House,4,0
3067,True,True,Gambler,6,1
3068,True,False,House,2,0
3069,True,False,House,1,0
3070,True,False,House,2,0
3071,True,True,Gambler,5,1
3072,True,False,House,4,0
3073,True,False,House,5,0
3074,True,True,Gambler,5,1
3075,True,True,Gambler,5,2
3076,True,True,Gambler,4,1
3077,True,True,Gambler,5,1
3078,True,False,House,3,0
3079,True,False,House,3,0
3080,True,False,House,3,0
3081,True,True,Gambler,1,1
3082,True,True,Gambler,3,1
3083,True,True,Gambler,2,2
3084,True,False,House,4,0
3085,True,False,House,5,0
3086,True,False,House,3,0
3087,True,False,House,7,0
3088,True,False,House,4,0
3089,True,False,House,1,0
3090,True,True,Gambler,5,1
3091,True,True,Gambler,3,1
3092,True,True,Gambler,4,1
3093,True,True,Gambler,2,2
3094,True,False,House,5,0
3095,True,True,Gambler,3,1
3096,True,False,House,2,0
3097,True,False,House,3,0
3098,True,True,Gambler,6,3
3099,True,False,House,2,0
3100,True,True,Gambler,6,1
3101,True,False,House,2,0
3102,True,False,House,3,0
3103,True,True,Gambler,3,1
3104,True,True,Gambler,3,1
3105,True,False,House,5,0
3106,True,True,Gambler,6,1
3107,True,False,House,4,0
3108,True,True,Gambler,4,1
3109,True,False,House,2,0
3110,True,False,House,5,0
3111,True,False,House,6,0
3112,True,True,Gambler,4,1
3113,True,True,Gambler,5,1
3114,True,True,Gambler,4,1
3115,True,False,House,3,0
3116,True,False,House,2,0
3117,True,True,Gambler,2,1
3118,True,False,House,4,0
3119,True,False,House,1,0
3120,True,True,Gambler,7,1
3121,True,True,Gambler,6,3
3122,True,True,Gambler,7,2
3123,True,False,House,3,0
3124,True,False,House,2,0
3125,True,True,Gambler,4,2
3126,True,True,Gambler,7,1
3127,True,False,House,2,0
3128,True,True,Gambler,3,1
3129,True,True,Gambler,4,1
3130,True,False,House,4,0
3131,True,False,House,3,0
3132,True,True,Gambler,5,1
3133,True,False,House,2,0
3134,True,False,House,4,0
3135,True,True,Gambler,8,6
3136,True,True,Gambler,4,1
3137,True,True,Gambler,5,1
3138,True,False,House,2,0
3139,False,False,House,0,0
3140,True,False,House,3,0
3141,True,False,House,1,0
3142,True,True,Gambler,4,1
3143,True,True,Gambler,4,1
3144,True,True,Gambler,4,1
3145,True,True,Gambler,5,1
3146,True,False,House,3,0
3147,True,True,Gambler,4,2
3148,True,False,House,1,0
3149,False,False,House,0,0
3150,True,False,House,4,0
3151,True,False,House,5,0
3152,True,True,Gambler,3,1
3153,True,False,House,4,0
3154,True,False,House,4,0
3155,True,True,Gambler,3,1
3156,True,True,Gambler,5,1
3157,True,False,House,1,0
3158,True,False,House,4,0
3159,True,True,Gambler,3,1
3160,True,False,House,3,0
3161,True,True,Gambler,3,1
3162,True,False,House,3,0
3163,True,False,House,5,0
3164,True,True,Gambler,5,2
3165,True,False,House,3,0
3166,True,False,House,5,0
3167,True,False,House,4,0
3168,True,True,Gambler,4,1
3169,True,False,House,5,0
3170,True,False,House,7,0
3171,True,False,House,2,0
3172,True,False,House,2,0
3173,True,False,House,1,0
3174,True,True,Gambler,9,1
3175,True,True,Gambler,3,1
3176,True,False,House,2,0
3177,True,True,Gambler,6,2
3178,True,False,House,3,0
3179,True,True,Gambler,7,1
3180,True,True,Gambler,3,1
3181,True,False,House,3,0
3182,True,False,House,4,0
3183,True,True,Gambler,7,2
3184,True,False,House,1,0
3185,True,False,House,2,0
3186,True,False,House,2,0
3187,True,False,House,9,0
3188,True,False,House,6,0
3189,True,True,Gambler,4,1
3190,True,True,Gambler,6,2
3191,True,False,House,4,0
3192,True,False,House,4,0
3193,True,False,House,4,0
3194,True,False,House,2,0
3195,True,False,House,1,0
3196,True,False,House,4,0
3197,True,False,House,4,0
3198,True,True,Gambler,4,2
3199,True,False,House,3,0
3200,True,False,House,2,0
3201,True,True,Gambler,6,1
3202,True,False,House,4,0
3203,True,False,House,2,0
3204,True,False,House,4,0
3205,True,False,House,6,0
3206,True,False,House,3,0
3207,True,True,Gambler,2,1
3208,True,False,House,3,0
3209,True,False,House,3,0
3210,True,True,Gambler,6,1
3211,True,True,Gambler,4,3
3212,True,True,Gambler,2,1
3213,True,False,House,3,0
3214,True,True,Gambler,4,1
3215,True,False,House,4,0
3216,True,False,House,3,0
3217,True,False,House,2,0
3218,True,False,House,4,0
3219,True,True,Gambler,6,1
3220,True,False,House,1,0
3221,True,False,House,3,0
3222,True,True,Gambler,6,1
3223,True,False,House,2,0
3224,True,False,House,4,0
3225,True,True,Gambler,5,1
3226,True,False,House,2,0
3227,False,False,House,0,0
3228,True,False,House,1,0
3229,True,False,House,1,0
3230,True,True,Gambler,4,2
3231,True,True,Gambler,5,2
3232,True,True,Gambler,6,2
3233,True,True,Gambler,5,1
3234,True,False,House,1,0
3235,True,True,Gambler,2,1
3236,True,True,Gambler,9,3
3237,True,True,Gambler,3,1
3238,True,False,House,5,0
3239,True,False,House,3,0
3240,True,True,Gambler,6,1
3241,True,False,House,3,0
3242,True,True,Gambler,10,1
3243,True,False,House,5,0
3244,True,False,House,4,0
3245,True,False,House,5,0
3246,False,False,House,0,0
3247,True,False,House,5,0
3248,True,True,Gambler,1,1
3249,True,True,Gambler,3,1
3250,True,False,House,1,0
3251,True,True,Gambler,3,1
3252,True,False,House,5,0
3253,True,True,Gambler,5,1
3254,True,False,House,5,0
3255,True,True,Gambler,5,2
3256,True,True,Gambler,2,1
3257,True,True,Gambler,3,1
3258,True,False,House,3,0
3259,True,True,Gambler,5,1
3260,True,False,House,2,0
3261,True,True,Gambler,3,1
3262,True,True,Gambler,4,2
3263,True,False,House,5,0
3264,True,True,Gambler,3,1
3265,True,True,Gambler,4,1
3266,True,True,Gambler,3,2
3267,True,False,House,2,0
3268,True,True,Gambler,4,1
3269,True,True,Gambler,3,1
3270,True,False,House,5,0
3271,True,False,House,4,0
3272,True,True,Gambler,6,1
3273,True,True,Gambler,4,2
3274,True,True,Gambler,4,1
3275,True,False,House,2,0
3276,True,True,Gambler,5,1
3277,True,True,Gambler,5,1
3278,True,True,Gambler,4,2
3279,False,False,House,0,0
3280,True,False,House,6,0
3281,True,False,House,3,0
3282,True,True,Gambler,4,2
3283,True,False,House,2,0
3284,True,True,Gambler,5,1
3285,True,False,House,3,0
3286,True,True,Gambler,9,1
3287,True,True,Gambler,6,1
3288,True,False,House,7,0
3289,True,True,Gambler,4,1
3290,True,False,House,3,0
3291,True,False,House,4,0
3292,True,True,Gambler,4,1
3293,True,False,House,3,0
3294,True,True,Gambler,5,1
3295,True,False,House,2,0
3296,True,False,House,2,0
3297,True,False,House,6,0
3298,True,False,House,6,0
3299,True,False,House,4,0
3300,True,True,Gambler,7,1
3301,True,True,Gambler,4,1
3302,True,False,House,6,0
3303,True,False,House,5,0
3304,True,False,House,3,0
3305,True,True,Gambler,2,1
3306,True,False,House,2,0
3307,True,True,Gambler,6,2
3308,True,True,Gambler,1,1
3309,True,False,House,3,0
3310,True,True,Gambler,5,1
3311,True,True,Gambler,7,1
3312,True,False,House,2,0
3313,True,True,Gambler,3,1
3314,True,False,House,2,0
3315,True,False,House,5,0
3316,True,True,Gambler,8,2
3317,True,False,House,1,0
3318,True,False,House,4,0
3319,True,False,House,1,0
3320,True,True,Gambler,6,2
3321,True,True,Gambler,4,2
3322,True,False,House,2,0
3323,True,True,Gambler,1,1
3324,True,False,House,4,0
3325,True,False,House,3,0
3326,True,True,Gambler,5,1
3327,True,True,Gambler,5,1
3328,True,False,House,6,0
3329,True,True,Gambler,5,2
3330,True,True,Gambler,4,2
3331,True,False,House,4,0
3332,True,True,Gambler,3,1
3333,True,False,House,2,0
3334,True,False,House,4,0
3335,True,True,Gambler,1,1
3336,True,True,Gambler,3,1
3337,True,False,House,5,0
3338,True,True,Gambler,7,1
3339,True,True,Gambler,7,2
3340,True,True,Gambler,2,1
3341,True,True,Gambler,4,1
3342,True,False,House,2,0
3343,True,True,Gambler,5,2
3344,True,True,Gambler,4,1
3345,True,False,House,5,0
3346,True,False,House,4,0
3347,True,True,Gambler,4,2
3348,True,False,House,2,0
3349,True,False,House,2,0
3350,True,True,Gambler,6,1
3351,True,False,House,6,0
3352,True,False,House,1,0
3353,True,True,Gambler,8,1
3354,True,False,House,6,0
3355,True,True,Gambler,5,2
3356,True,True,Gambler,5,1
3357,True,False,House,4,0
3358,True,False,House,3,0
3359,True,False,House,2,0
3360,True,False,House,2,0
3361,True,False,House,6,0
3362,True,True,Gambler,6,1
3363,True,True,Gambler,4,1
3364,True,True,Gambler,4,1
3365,False,False,House,0,0
3366,True,True,Gambler,8,3
3367,True,True,Gambler,4,1
3368,True,True,Gambler,5,2
3369,True,True,Gambler,8,1
3370,True,False,House,6,0
3371,True,False,House,3,0
3372,True,True,Gambler,5,1
3373,True,False,House,6,0
3374,True,False,House,6,0
3375,True,False,House,3,0
3376,True,True,Gambler,3,2
3377,True,False,House,3,0
3378,True,False,House,3,0
3379,True,False,House,1,0
3380,True,False,House,3,0
3381,True,False,House,2,0
3382,True,False,House,4,0
3383,True,False,House,4,0
3384,True,False,House,2,0
3385,True,False,House,4,0
3386,True,True,Gambler,8,2
3387,True,True,Gambler,8,2
3388,True,False,House,4,0
3389,True,True,Gambler,6,2
3390,True,True,Gambler,4,2
3391,True,True,Gambler,2,1
3392,True,True,Gambler,2,1
3393,True,True,Gambler,3,2
3394,True,False,House,4,0
3395,True,False,House,2,0
3396,True,False,House,1,0
3397,True,False,House,4,0
3398,True,False,House,4,0
3399,True,True,Gambler,4,1
3400,True,False,House,4,0
3401,True,True,Gambler,4,1
3402,True,False,House,3,0
3403,True,True,Gambler,10,3
3404,True,True,Gambler,5,4
3405,True,True,Gambler,6,2
3406,True,True,Gambler,8,1
3407,True,False,House,2,0
3408,True,True,Gambler,4,1
3409,True,False,House,3,0
3410,True,True,Gambler,5,1
3411,True,True,Gambler,3,1
3412,True,True,Gambler,8,2
3413,True,False,House,1,0
3414,True,False,House,4,0
3415,True,True,Gambler,4,1
3416,True,False,House,1,0
3417,True,False,House,5,0
3418,True,True,Gambler,8,2
3419,True,True,Gambler,7,1
3420,True,True,Gambler,6,1
3421,True,True,Gambler,5,1
3422,True,True,Gambler,3,1
3423,True,True,Gambler,5,1
3424,True,False,House,2,0
3425,True,True,Gambler,3,1
3426,True,True,Gambler,8,3
3427,True,False,House,3,0
3428,True,False,House,7,0
3429,True,False,House,1,0
3430,True,True,Gambler,3,1
3431,True,False,House,3,0
3432,True,False,House,3,0
3433,True,False,House,7,0
3434,True,True,Gambler,5,2
3435,True,True,Gambler,2,1
3436,True,False,House,1,0
3437,True,False,House,7,0
3438,True,True,Gambler,4,2
3439,True,True,Gambler,3,2
3440,True,False,House,3,0
3441,True,False,House,3,0
3442,True,True,Gambler,4,2
3443,True,False,House,3,0
3444,True,False,House,2,0
3445,True,True,Gambler,3,1
3446,True,False,House,4,0
3447,True,False,House,1,0
3448,True,True,Gambler,3,1
3449,True,True,Gambler,5,1
3450,True,True,Gambler,3,2
3451,False,False,House,0,0
3452,True,True,Gambler,4,2
3453,True,True,Gambler,5,2
3454,True,True,Gambler,5,1
3455,True,True,Gambler,7,1
3456,True,True,Gambler,3,1
3457,True,True,Gambler,2,1
3458,True,False,House,6,0
3459,True,True,Gambler,4,1
3460,True,False,House,3,0
3461,True,True,Gambler,6,1
3462,True,True,Gambler,5,1
3463,True,False,House,2,0
3464,True,True,Gambler,5,3
3465,True,False,House,4,0
3466,True,True,Gambler,4,1
3467,True,True,Gambler,1,1
3468,True,True,Gambler,6,2
3469,True,True,Gambler,4,2
3470,True,False,House,5,0
3471,True,False,House,7,0
3472,True,False,House,2,0
3473,True,False,House,4,0
3474,True,False,House,2,0
3475,True,False,House,3,0
3476,True,True,Gambler,3,1
3477,True,True,Gambler,6,1
3478,True,True,Gambler,2,1
3479,True,False,House,3,0
3480,True,True,Gambler,5,1
3481,True,False,House,5,0
3482,False,False,House,0,0
3483,True,False,House,4,0
3484,True,True,Gambler,5,1
3485,True,False,House,1,0
3486,True,True,Gambler,1,1
3487,True,False,House,4,0
3488,True,True,Gambler,5,1
3489,True,True,Gambler,7,1
3490,True,False,House,4,0
3491,True,True,Gambler,7,1
3492,True,True,Gambler,3,1
3493,True,True,Gambler,4,1
3494,True,True,Gambler,4,1
3495,True,False,House,3,0
3496,True,True,Gambler,4,1
3497,True,False,House,1,0
3498,True,False,House,1,0
3499,True,True,Gambler,6,2
3500,True,True,Gambler,6,1
3501,True,False,House,3,0
3502,True,False,House,4,0
3503,True,True,Gambler,7,1
3504,True,False,House,1,0
3505,False,False,House,0,0
3506,False,False,House,0,0
3507,True,True,Gambler,3,1
3508,True,False,House,5,0
3509,True,False,House,5,0
3510,True,True,Gambler,6,2
3511,True,True,Gambler,3,1
3512,True,True,Gambler,3,1
3513,True,True,Gambler,4,1
3514,True,False,House,4,0
3515,True,False,House,3,0
3516,True,False,House,1,0
3517,True,False,House,3,0
3518,True,True,Gambler,5,1
3519,True,False,House,5,0
3520,True,False,House,4,0
3521,True,True,Gambler,3,1
3522,True,True,Gambler,5,2
3523,True,True,Gambler,2,1
3524,True,False,House,3,0
3525,True,False,House,6,0
3526,True,True,Gambler,3,1
3527,True,True,Gambler,4,1
3528,True,False,House,5,0
3529,True,False,House,2,0
3530,True,False,House,1,0
3531,True,True,Gambler,5,1
3532,True,True,Gambler,3,1
3533,True,False,House,5,0
3534,True,True,Gambler,2,1
3535,True,True,Gambler,3,1
3536,True,True,Gambler,4,1
3537,True,False,House,3,0
3538,True,False,House,3,0
3539,True,False,House,4,0
3540,True,True,Gambler,9,2
3541,True,False,House,5,0
3542,True,False,House,2,0
3543,True,True,Gambler,5,1
3544,True,True,Gambler,5,3
3545,True,True,Gambler,4,2
3546,True,False,House,4,0
3547,True,False,House,3,0
3548,True,False,House,6,0
3549,True,False,House,3,0
3550,True,False,House,7,0
3551,True,True,Gambler,7,3
3552,True,False,House,5,0
3553,True,True,Gambler,3,1
3554,True,True,Gambler,6,2
3555,True,True,Gambler,4,2
3556,True,False,House,2,0
3557,True,False,House,3,0
3558,True,False,House,4,0
3559,True,True,Gambler,6,1
3560,True,False,House,4,0
3561,True,False,House,6,0
3562,True,False,House,5,0
3563,True,False,House,2,0
3564,True,False,House,2,0
3565,True,False,House,4,0
3566,True,False,House,4,0
3567,True,False,House,5,0
3568,True,True,Gambler,7,1
3569,True,True,Gambler,4,2
3570,True,True,Gambler,6,1
3571,True,True,Gambler,5,1
3572,True,True,Gambler,5,2
3573,True,True,Gambler,3,1
3574,True,True,Gambler,5,1
3575,True,False,House,7,0
3576,True,False,House,5,0
3577,True,True,Gambler,4,1
3578,True,False,House,3,0
3579,True,True,Gambler,5,1
3580,True,True,Gambler,5,3
3581,True,False,House,2,0
3582,True,False,House,2,0
3583,True,False,House,4,0
3584,True,True,Gambler,7,1
3585,True,False,House,4,0
3586,True,False,House,4,0
3587,True,False,House,3,0
3588,True,True,Gambler,6,1
3589,True,True,Gambler,4,1
3590,True,True,Gambler,5,2
3591,True,True,Gambler,3,1
3592,True,False,House,4,0
3593,True,True,Gambler,3,1
3594,True,False,House,2,0
3595,True,True,Gambler,6,1
3596,True,True,Gambler,3,2
3597,True,False,House,5,0
3598,True,False,House,2,0
3599,True,False,House,3,0
3600,True,True,Gambler,3,1
3601,True,True,Gambler,7,2
3602,True,True,Gambler,9,2
3603,True,False,House,4,0
3604,True,False,House,3,0
3605,True,True,Gambler,3,3
3606,True,True,Gambler,3,1
3607,True,True,Gambler,3,1
3608,True,True,Gambler,8,1
3609,True,False,House,3,0
3610,True,False,House,4,0
3611,True,False,House,2,0
3612,True,False,House,4,0
3613,True,False,House,5,0
3614,True,False,House,3,0
3615,True,True,Gambler,9,2
3616,True,True,Gambler,6,3
3617,True,False,House,5,0
3618,True,False,House,7,0
3619,True,True,Gambler,5,1
3620,True,True,Gambler,3,2
3621,True,True,Gambler,3,2
3622,True,True,Gambler,4,1
3623,True,True,Gambler,6,2
3624,True,False,House,4,0
3625,True,False,House,1,0
3626,True,False,House,2,0
3627,True,False,House,3,0
3628,True,True,Gambler,4,1
3629,True,True,Gambler,6,1
3630,True,False,House,2,0
3631,True,False,House,3,0
3632,True,False,House,5,0
3633,True,True,Gambler,3,1
3634,True,True,Gambler,4,2
3635,True,True,Gambler,5,2
3636,True,True,Gambler,3,1
3637,True,True,Gambler,1,1
3638,True,False,House,3,0
3639,True,True,Gambler,6,1
3640,True,False,House,4,0
3641,False,False,House,0,0
3642,True,False,House,4,0
3643,True,True,Gambler,4,1
3644,True,True,Gambler,4,1
3645,True,False,House,5,0
3646,True,False,House,3,0
3647,True,True,Gambler,3,1
3648,True,True,Gambler,5,2
3649,True,True,Gambler,4,1
3650,True,False,House,5,0
3651,True,True,Gambler,3,1
3652,True,False,House,3,0
3653,True,True,Gambler,5,2
3654,True,False,House,3,0
3655,True,False,House,5,0
3656,True,True,Gambler,6,1
3657,True,True,Gambler,4,1
3658,True,True,Gambler,5,2
3659,True,False,House,5,0
3660,True,True,Gambler,4,1
3661,True,False,House,6,0
3662,True,False,House,6,0
3663,True,True,Gambler,4,2
3664,True,False,House,1,0
3665,True,False,House,2,0
3666,True,True,Gambler,6,1
3667,True,False,House,4,0
3668,True,True,Gambler,5,1
3669,True,False,House,1,0
3670,True,False,House,6,0
3671,True,False,House,6,0
3672,True,True,Gambler,4,1
3673,True,True,Gambler,5,2
3674,True,True,Gambler,5,1
3675,True,False,House,5,0
3676,True,False,House,3,0
3677,True,True,Gambler,3,1
3678,True,True,Gambler,7,1
3679,True,True,Gambler,4,1
3680,True,False,House,3,0
3681,True,False,House,3,0
3682,False,False,House,0,0
3683,True,True,Gambler,7,1
3684,True,True,Gambler,7,2
3685,True,True,Gambler,7,1
3686,True,False,House,5,0
3687,True,True,Gambler,7,2
3688,True,False,House,4,0
3689,True,False,House,4,0
3690,True,True,Gambler,5,1
3691,True,True,Gambler,4,2
3692,True,True,Gambler,5,1
3693,True,False,House,4,0
3694,True,False,House,2,0
3695,True,False,House,2,0
3696,True,False,House,6,0
3697,True,False,House,5,0
3698,True,False,House,3,0
3699,True,False,House,2,0
3700,True,False,House,5,0
3701,True,False,House,3,0
3702,True,True,Gambler,7,1
3703,True,True,Gambler,1,1
3704,True,False,House,1,0
3705,True,False,House,2,0
3706,False,False,House,0,0
3707,True,True,Gambler,3,1
3708,True,False,House,2,0
3709,True,False,House,2,0
3710,True,True,Gambler,6,2
3711,True,True,Gambler,4,1
3712,True,True,Gambler,4,1
3713,True,True,Gambler,3,1
3714,True,False,House,5,0
3715,True,False,House,5,0
3716,True,False,House,4,0
3717,True,False,House,3,0
3718,True,True,Gambler,4,1
3719,True,False,House,5,0
3720,True,False,House,5,0
3721,True,False,House,2,0
